2026-03-15 15:17:50.810415,30.461912424649285,NORMAL
2026-03-15 15:17:50.810936,33.39094227094823,NORMAL
2026-03-15 15:17:50.811445,33.44153767168094,NORMAL
2026-03-15 15:17:50.811445,28.32479134683666,NORMAL
2026-03-15 15:17:50.812458,120,FAULT
2026-03-15 15:17:51.334190,28.02551679911852,NORMAL
2026-03-15 15:17:51.858601,30.097892521206127,NORMAL
2026-03-15 15:17:52.383049,30.950384314196338,NORMAL
2026-03-15 15:17:52.907660,29.94535530620841,NORMAL
2026-03-15 15:17:53.432056,28.973950472769477,NORMAL
2026-03-15 15:17:53.956534,28.50012320073883,NORMAL
2026-03-15 15:17:54.478679,30.011740274787197,NORMAL
2026-03-15 15:17:54.999704,28.60067452003677,NORMAL
2026-03-15 15:17:55.524843,34.38308853587487,NORMAL
2026-03-15 15:17:56.048692,29.541040473023155,NORMAL
2026-03-15 15:17:56.571890,30.90432250663229,NORMAL
2026-03-15 15:17:57.098232,28.537864005300854,NORMAL
2026-03-15 15:17:57.623133,29.858926003559755,NORMAL
2026-03-15 15:17:58.148560,31.054596235791468,NORMAL
2026-03-15 15:17:58.671323,31.217322388642806,NORMAL
2026-03-15 15:17:59.195916,28.672265401263317,NORMAL
2026-03-15 15:17:59.720986,29.607989466788666,NORMAL
2026-03-15 15:18:00.243311,30.0809733604389,NORMAL
2026-03-15 15:18:00.768171,28.116091449618395,NORMAL
2026-03-15 15:18:01.295668,29.13799277820515,NORMAL
2026-03-15 15:18:01.823388,28.283809411707285,NORMAL
2026-03-15 15:18:02.349359,29.86914017594034,NORMAL
2026-03-15 15:18:02.875302,29.97256034726682,NORMAL
2026-03-15 15:18:03.401423,30.21842760924984,NORMAL
2026-03-15 15:18:03.927137,29.509934843921126,NORMAL
2026-03-15 15:18:04.453611,-10,FAULT
2026-03-15 15:18:04.967126,29.030313608725642,NORMAL
2026-03-15 15:18:05.495568,30.363183620948384,NORMAL
2026-03-15 15:18:06.021683,32.79840203556176,NORMAL
2026-03-15 15:18:06.547664,27.647643952858303,NORMAL
2026-03-15 15:18:07.071488,30.34942924550256,NORMAL
2026-03-15 15:18:07.598430,-10,FAULT
2026-03-15 15:18:08.124216,120,FAULT
2026-03-15 15:18:08.649796,30.21109434689032,NORMAL
2026-03-15 15:18:09.176076,34.147164548953974,NORMAL
2026-03-15 15:18:09.702191,31.84453814080118,NORMAL
2026-03-15 15:18:10.227110,28.711122082470624,NORMAL
2026-03-15 15:18:10.753617,34.28328030059455,NORMAL
2026-03-15 15:18:11.267210,32.59284026199454,NORMAL
2026-03-15 15:18:11.791702,27.334013204166194,NORMAL
2026-03-15 15:18:12.314790,32.06307222238623,NORMAL
2026-03-15 15:18:12.839838,28.092280684699666,NORMAL
2026-03-15 15:18:13.365429,30.503454908475373,NORMAL
2026-03-15 15:18:13.890241,28.267639778931997,NORMAL
2026-03-15 15:18:14.415133,31.118192328639303,NORMAL
2026-03-15 15:18:14.942692,28.078690753320792,NORMAL
2026-03-15 15:18:15.467627,29.772753147464236,NORMAL
2026-03-15 15:18:15.989787,29.27057244712781,NORMAL
2026-03-15 15:18:16.515561,31.400673718732875,NORMAL
2026-03-15 15:18:17.041165,27.83037663050379,NORMAL
2026-03-15 15:18:17.566528,29.982409409487893,NORMAL
